"doc_id","date","media","title","text","url"
"314","7/23/2024","Nikkei","汚職と闘ったベトナム書記長","ベトナムの最高指導者だったグエン・フー・チョン共産党書記長が死去した。在任は歴代最長の13年間。徹底的な汚職摘発で国民の支持を得た半面、権力集中による強権統治の弊害も指摘された。

後継選びが今後の焦点だ。米中対立で浮上したサプライチェーン（供給網）の脱中国依存の有力な受け皿である。行き過ぎた権力闘争は避け、政権移行期も政治的安定を保ってもらいたい。

チョン氏は党機関誌の編集長を務めた社会主義の理論派で、2011年に書記長に就いた。任期を2期10年までとした党規の特例で異例の3期目を務めていた。

長期政権下でベトナムの国際的な存在感を高めた。かつて戦火を交えた米国を最高指導者として初めて訪れる一方、南シナ海問題で対立する中国とも友好を保ち、大国と全方位で付き合う柔軟な「竹外交」に徹した。環太平洋経済連携協定（TPP）に参画し、欧州連合（EU）とも自由貿易協定を結ぶなど経済開放を進めた。

なかでも注力したのが国内の汚職撲滅だ。序列2位の国家主席を2代続けて任期途中で更迭するなど「禁止区域も例外もない」の言葉を実践した。21年に発足した党最高指導部の政治局員18人のうちこれまで7人が更迭された。

ただ党規違反などを理由にした容赦ない追及に官僚が萎縮し、インフラ事業などの許認可が滞る弊害が生じた。反汚職を政争の道具に使っているとの批判も出た。

80歳と高齢だったチョン氏は健康不安があり、死去発表の前日に職務をトー・ラム国家主席に委ねていた。5年に1度の次期党大会は26年1月だ。権力の空白を避けるため、正式な代行を置くか、新書記長を前倒しで選出するか、早急に決める必要があるだろう。

ベトナムは昨年、日本との関係を米中やロシアと同格の「包括的戦略的パートナーシップ」に引き上げた。現地には2千社を超す日本企業が進出済みだ。体制の端境期に関係が滞らぬよう、日越の官民は連携を深めていくべきだ。","https://www.nikkei.com/article/DGXZQODK2350W0T20C24A7000000/"
"315","7/22/2024","Nikkei","バイデン米大統領撤退の影響を最小限に","民主主義の盟主である超大国のリーダーを決めるまで3カ月あまりに迫ったタイミングでの異例の事態である。安全保障や経済など幅広い分野で世界に混乱をもたらす恐れがあり、その影響を最小限に食い止めなければならない。日本も警戒を怠らず、秩序の安定に貢献すべきだ。

11月の米大統領選で再選をめざしていた民主党のバイデン米大統領が選挙戦からの撤退を決めた。

■大統領選の混迷避けよ

残りの任期は大統領の職務を全うするのに専念するとしたうえで「これがわが党とこの国に最善の利益になると信じている」とSNSへの投稿で表明した。

バイデン氏は現職の大統領としては最高齢で、仮に2期目を最後まで務めていれば86歳になっていた。6月末には共和党のトランプ前大統領との討論会で言葉に詰まる場面が目立つなど、高齢による健康不安を理由に党内から撤退の圧力が強まっていた。かねて党の一部にあった反対論を押し切って出馬に踏み切った経緯がある。

影響力の大きいオバマ元大統領やペロシ元下院議長はこれらの懸念に十分に耳を傾けず、討論会の直後もバイデン氏を擁護した。その後に同氏が失言などを重ねて撤退論が広がると、オバマ氏らは態度を翻したと伝えられる。

国内外への影響の大きさを考えれば、バイデン氏本人の判断が遅きに失したというだけではない。党のガバナンスそのものが問われる失態と言わざるを得ない。

現職の米大統領が再選出馬を見送るのは、1968年の民主党のジョンソン氏以来56年ぶりだ。ベトナム戦争の反戦運動で支持率が低迷した末の決断は党内を大混乱に陥れ、後任の候補は本選で共和党のニクソン氏に敗北を喫した。撤退の表明から投開票まで7カ月ほどだった当時と比べ、今回は時間の猶予はさらにない。

民主党は遅くとも8月中旬の党大会までに後任候補を決める必要がある。最有力視されるハリス副大統領はバイデン氏らが支持を表明した。ただ、目立った実績がないハリス氏ではトランプ氏に苦戦は免れないとの見方がある。

幅広い候補が参加する討論会などを通じ、党勢の回復につなげるべきだとの意見も浮かぶ。

後継選びがスムーズに進むかは見通せない。党内の対立が先鋭化し、傷ついた党のイメージが失墜する展開を避けるためにも、挙党態勢を早期に構築しなければならない。トランプ氏の暗殺未遂事件に続く異常事態で大統領選の混迷が深まり、米国の民主主義が機能不全に陥っているとの印象を国際社会に与えないかが心配だ。

共和党はトランプ氏が求心力を高め、大統領選で優位に立ちつつある。連邦議会の上下両院選も共和党が多数派を制した場合、トランプ氏の自由度が大幅に増すのは政策運営にとどまらない。上院が承認権を持つ政府高官や、社会的に重要な問題で判断を下す連邦最高裁の人事にまで及ぶ。

バイデン氏のレームダック化は避けられず、政策は停滞を余儀なくされる。とりわけ心配なのは、バイデン政権が積極的に関与してきたウクライナや中東の紛争の行方だ。収束への道のりは一段と険しくなったが、多数の犠牲者を出し続けている惨劇を早く終わらせるよう努めなければならない。

■世界経済への波及防げ

バイデン氏は強権色を強める中国やロシアに対抗するため、民主主義の勢力の立て直しを呼びかけてきた。中ロや北朝鮮が今回の事態に乗じ、新たな挑発行為に動く可能性は否定できない。日本は欧州をはじめ同志国と協力し、世界の安定に向けてバイデン氏が主導してきた国際協調を支えなければならない。

バイデン政権が推進してきた気候変動や脱炭素のエネルギーといった看板政策は推進力を欠くことになる。共和党のジョンソン下院議長は「立候補にふさわしくないというのなら、大統領の任務も果たせない」とバイデン氏に即時の辞任を求めた。こうした言辞が政権の失速に拍車をかける面もある。バイデン氏が就任時に掲げた米国の分断の修復が進まなかったのも残念というほかない。

世界経済は新たな不確実性を抱えることになった。地政学リスクの高まりは、大統領選をにらむ市場の変動を激しくしかねない。インフレと景気の状況を見極めて微妙なかじ取りを迫られる主要な中央銀行の政策運営に難しい材料が加わる。各国の政策当局は経済やマーケットの動きを注意深く監視し、必要に応じて機動的に対応できるよう備えてほしい。","https://www.nikkei.com/article/DGXZQODK2267T0S4A720C2000000/"
"316","7/19/2024","Nikkei","米結束訴えるトランプ氏の決意を問う","米国全体のための大統領になるという決意は本物か。11月の選挙に向け、共和党候補に正式に決まったトランプ前米大統領の演説を聞いて、そんな思いを禁じ得ない。分断をあおってきた当事者であり、結束を本気で訴えるのなら、実際の行動で示してほしい。

4日間にわたる共和党大会を締めくくった指名受諾演説で、トランプ氏は「米社会の不和と分断を修復しなければならない」と結束の必要性を訴えた。

こうしたメッセージを打ち出した狙いは2つある。1つは挙党態勢の構築だ。暗殺未遂事件からまもなく開いた党大会はトランプ氏への礼賛一色だった。候補を絞り込む予備選を最後まで争ったヘイリー元国連大使も支持を初めて明言し、この思惑は奏功した。

もう1つは無党派層へのアピールである。演説の一部分でバイデン大統領に触れ「あり得ないほどの打撃をこの国にもたらした」と批判したが、ひたすら攻撃するいつものスタイルは抑え気味にした。事件の余韻がなお残る米社会で、共和党の支持者以外も受け入れやすい印象を与えた面はある。

トランプ氏は自らが敗北した2020年大統領選の結果をいまだ受け入れていない。民主主義の基盤である選挙への信頼を揺るがしたこの主張は社会の分断や党派対立を深め、連邦議会占拠事件を引き起こす一因となった。

指導者として国民の結束を唱えるのなら、この見解は改めるべきだ。自身が複数の刑事事件で訴追を受けたことへの報復を掲げ、大統領に復帰した場合はバイデン氏らの訴追に動くかのような発言も慎まなければならない。

採択した政策綱領は、同盟国に国防費の増額を求めるといった「米国第一」が色濃い。共和党ではこうした路線がしばらく主流になる可能性があるとみてよい。

それはトランプ氏の強力な代弁者として頭角を現したJ・D・バンス上院議員が副大統領候補に指名されたことからもうかがえる。39歳と若く、28年以降の大統領選の有力候補になりうる。

気がかりなのはバンス氏のウクライナ戦争に関するスタンスだ。ウクライナ支援をやめ、ロシアに領土を割譲すべきだと主張してきた。中国の脅威への備えを手厚くするとの名目だが、このような考え方は非常に危うい。トランプ氏の意向にどこまで合致しているのか、注視する必要がある。","https://www.nikkei.com/article/DGXZQODK184BG0Y4A710C2000000/"
"317","7/17/2024","Nikkei","ウクライナ和平を乱すハンガリーの独断外交","7月から欧州連合（EU）議長国となったハンガリーのオルバン首相が、ロシアのプーチン大統領や中国の習近平国家主席らとウクライナ情勢を巡って相次いで会談した。ロシアの侵略を許さず、公正な和平を求める日米欧の足並みを乱す独断的外交であり、容認できない。

オルバン氏は2日にウクライナを訪問し、ゼレンスキー大統領に停戦を働きかけた。さらにロシアと中国を訪れ、米国ではトランプ前大統領と会談した。

こうした独自の仲介外交は、EU幹部から「EUを代表してロシアと協議する権限はない」と酷評された。議長国は加盟国が半年ごとに持ち回りで務める。EUの運営や調整といった議長国の役割から逸脱しているとして批判的な声が出るのは当然である。

強権的政治で知られるオルバン氏はかねて中ロ寄りの姿勢を示し、対ロシア制裁でもEUの結束を揺るがしてきた。今回の一連の会談でも、ウクライナの譲歩を容認しかねない中国などの和平案に同調する姿勢がみえる。

侵略国を利する和平案を認めれば、法の支配に基づく国際秩序を守れない。EU議長国としてウクライナの領土保全と即時全面撤退をロシアに要求する日米欧の方針を堅持しなければならない。

トランプ氏との協議も気がかりだ。権威主義的な国家元首たちとの関係を誇示してきた同氏は、大統領に返り咲けばウクライナの早期和平を実現できるとする。オルバン氏にはトランプ氏や中国に近づき、欧州の政治と安全保障で影響力を強める思惑がある。

オルバン氏はEU議長国になる際に「欧州を再び偉大に」と掲げた。トランプ氏の追随である。両氏の協力が強権的な風潮を世界に広げないか、警戒が必要だ。

ゼレンスキー氏は11月にも第2回平和サミットを開く意向だ。力による現状変更の試みは許さないという多くの参加国の決意に反する外交を慎むよう、ハンガリーに強く求めたい。","https://www.nikkei.com/article/DGXZQODK164IF0W4A710C2000000/"
"318","7/12/2024","Nikkei","NATOは結束強め不確実さの払拭を","北大西洋条約機構（NATO）が創設から75年を迎えた。ロシアのウクライナ侵略で欧州は再び戦場と化した。国際秩序を取り戻し、さらなる暴挙を抑止するために世界最強の軍事同盟の存在意義がかつてなく高まっている。

首脳会議ではウクライナに、加盟国が2025年に最低でも計400億ユーロ（約7兆円）規模の軍事支援を継続することで合意した。ウクライナが切望するNATO加盟については首脳宣言で「不可逆的な道」とし、首都キーウに上級代表を置くことを決めた。

発足当初の12カ国から32カ国にまで拡大した同盟が一致してロシアを非難し、ウクライナ支援を強化した意義は大きい。ドイツで極右勢力が台頭し、フランスの下院選挙ではマクロン大統領率いる与党が敗北するなど主要加盟国の国内情勢が不安定ななかで現実的な決定を下したといえる。

一方で、リーダーシップ不在が生む限界もあらわになった。ウクライナ支援は当初目指した複数年ではなく、来年のみにとどまった。同国の加盟問題も具体的な道筋を示さず、ロシア向けのメッセージとして力強さに欠けた。

ロシアは欧米諸国の国内情勢が不安定化することを望んでいる。特に米国でNATOへの関与見直しを示唆しているトランプ氏が大統領選で当選すれば、加盟国に動揺が広がり、同盟そのものが弱体化しかねない。

NATOはロシアとともに中国についても「国際秩序をつくりかえようとしている」と非難した。これらの国への抑止力を高めるためにも不確実さを払拭し、結束を強める必要がある。

その意味でウクライナへの軍事装備の提供と訓練を調整する司令部をドイツに新たにつくることが決まったことは評価できる。米国ではなく、NATOが直接調整を担当することになり、仮に米国が支援を減らしたりしても影響を軽減できる体制となる。

首脳会議には岸田文雄首相が韓国、オーストラリア、ニュージーランドの首脳とともに招待され、地域を超えた協力を深化することで合意した。

NATOは中国をロシアの「決定的な支援者」と位置づけ、北朝鮮についてもロシアに軍事支援していると批判した。欧州とアジア太平洋地域の安全保障が密接につながるなか、双方の連携強化は理にかなっている。","https://www.nikkei.com/article/DGXZQODK1236G0S4A710C2000000/"
"319","7/12/2024","Nikkei","自衛隊は組織挙げて出直せ","一連の不祥事は防衛力の抜本的強化に冷や水を浴びせた。防衛省が12日、陸海空3自衛隊と内部部局の218人に及ぶ処分を発表した。国民の信頼回復が急務であり、組織を挙げて襟を正し、出直すよう強く求める。

どれも眉をひそめる内容ばかりだ。安全保障にかかわる「特定秘密」が内部で漏洩したケースが43件。主に護衛艦内で資格のない隊員に取り扱わせるなどした。米国との情報共有の前提で、同盟関係を揺るがしてはならない。

実態のない潜水などで不正に手当を受け取った潜水士のうち11人が懲戒免職となった。海自隊員22人が自衛隊基地内の食堂でルールに従わず代金を払わずに食事していたほか、内部部局でも幹部職員3人がパワーハラスメントでそれぞれ懲戒処分を受けた。

海自の潜水艦乗組員らへの川崎重工業の金品提供問題は、元検事らが独立した立場で調査する特別防衛監察が決まっているため今回の対象からは外れた。裏金づくりは長きにわたり組織ぐるみの慣行になっていた可能性がある。

不祥事の大多数は海自でみられた。海自トップの海上幕僚長の辞任は当然だろう。海自は外国との防衛協力の要になる。基本的な安全対策と順法意識の徹底から始めてほしい。同時に、不祥事を生んだ構造問題に切り込まなければ、根絶することはできまい。

閉鎖的な空間でガバナンスが外部から指摘されにくい。仲間意識に緩みやおごりはなかったか。古い体質がはびこっていないか。防衛省・自衛隊全体で組織の問題点を徹底的に洗いだすべきだ。

国防や災害対応にあたる自衛隊への国民の信頼は厚い。不祥事が現場の士気に与える影響が気がかりだ。慢性的な人員不足も国家的課題として考えるときだ。

12日は2024年版の防衛白書も公表された。中国、北朝鮮、ロシアの軍拡を挙げ、日本にとって「戦後最も厳しく複雑な安全保障環境」との認識を繰り返した。防衛に隙をみせてはいけない。","https://www.nikkei.com/article/DGXZQODK121XO0S4A710C2000000/"
"320","7/10/2024","Nikkei","インドはロシアの侵略を座視するのか","インドのモディ首相がロシアのウクライナ侵略以降、初めてロシアを訪問した。9日のプーチン大統領との会談では経済や防衛の連携強化に合意し、ウクライナでの戦争の終結へ向けて「あらゆる協力の用意がある」と強調した。

モディ氏は昨年5月の主要7カ国（G7）広島サミットに招待参加した際も、ウクライナのゼレンスキー大統領に「できることは何でもやる」と約束した。いまの戦禍の原因はロシアの不法な侵略だ。暴挙への明確な批判を避けたままの姿勢に失望を禁じ得ない。

会談後に公表した共同声明は、貿易拡大や兵器の共同生産の促進をうたう一方、ウクライナ情勢は対話による解決が必要だとした。ウクライナに事実上の降伏を迫っているロシアへ肩入れしているとみられても仕方がない。

プーチン氏は5月に北京を訪れ、習近平国家主席と会談した。インドは中国と領土問題で対立する。モディ氏が慎重だった訪ロに踏み切ったのは、中ロ接近をけん制する狙いがあったとみられる。

インドは伝統的なロシアの友好国で、現在も兵器調達の4割近くを頼る。このため国連での非難決議に棄権を重ね、欧米主導の対ロ制裁にも加わらず、ロシア産原油の購入で戦時財政を支えてきた。

兵器や資源の依存は、見方を変えれば、大口顧客としての発言力に転じられる。モディ氏は「罪なき子供の死に心が痛む」と語った。ならばロシアを制止すべく影響力を行使する方法があるはずだ。

インドは国境紛争の相手の中国を「領土保全と主権」を理由に非難してきた。他方でロシアの侵略に口を閉ざしていては二重基準のそしりも免れまい。「戦略的自律」と称する独自の全方位外交による不作為は、人道危機へ加担しているに等しいと自覚すべきだ。

インドの外交姿勢は「グローバルサウス」と呼ぶ新興国・途上国に与える影響が大きい。欧米や日本はサウスの国々に対し、国際社会での「法の支配」の重要性を粘り強く説き続ける必要がある。","https://www.nikkei.com/article/DGXZQODK1061L0Q4A710C2000000/"
"321","6/30/2024","Nikkei","同盟強化の実績を次の10年につなげよ","いまから10年前、政府は集団的自衛権の限定的な行使を可能にするため憲法解釈を見直した。権威主義国家などの暴挙によって国際環境がすこぶる悪化するなかで日米同盟の強化につながった。次の10年に向けた備えが万全かを点検すべきだ。

密接な関係にある他国への武力攻撃を自国への攻撃とみなし反撃する権利が集団的自衛権である。2014年7月1日に閣議決定し、この見解を反映した安全保障関連法が16年3月に施行された。

幸いなことに日本はこれまで一度も使っていない。それでも同盟国である米国の世界への影響力が弱まっており、万が一の事態も想定した安保を固める必要がある。

同法に基づき、平時に米軍などの艦船・航空機を守る「武器等防護」の任務が自衛隊に加わった。23年までの実施件数は計137件。地域の安定へともに汗を流すことで同盟関係の双務性を高める効果を持つ。米国との信頼関係が高まったと日本政府はみている。

米国との防衛協力をめぐる議論は、かつては戦争に「巻き込まれる恐怖」が主流だったが、最近は「見捨てられる恐怖」が語られる。中国や北朝鮮の軍事的脅威にさらされる日本にとって、米国をいかにこの地域につなぎ留められるかは死活問題になりうる。

集団的自衛権は、日本の存立が脅かされ、国民の生命や自由、幸福追求の権利が根底から覆される明白な危険がある場合に限り、行使を認める。「日本の存立が脅かされる」「明白な危険」の解釈は定かでない。米国がサイバー空間や宇宙で攻撃を受けた場合の対応などあいまいな部分も残る。

7月1日は自衛隊の創設から70年の節目でもある。冷戦のさなかに生まれた自衛隊の任務は多様化し活動領域も広がった。これまでの取り組みを検証し、国内外で果たすべき役割をめぐる国民的な議論を高める契機としたい。

武力による台湾統一を辞さない中国や、反米の枢軸づくりに動くロシアに対抗する国々を増やすことがこの地域の平和と安定に導く。韓国、オーストラリア、インド、東南アジアなどのほか、アジアへの関心を高める欧州勢も引き込んで安保の裾野を広げたい。

安保の強化には国民への丁寧な説明と理解が欠かせない。集団的自衛権の行使に至らない抑止力と、問題解決に向けた外交努力が大事なのは言うまでもない。","https://www.nikkei.com/article/DGXZQODK2857J0Y4A620C2000000/"
"322","6/28/2024","Nikkei","世界が不安を覚えた米大統領選の討論会","その指導力がかつてなく必要とされているにもかかわらず、不安を感じる有権者が多かったのではないか。2人の米大統領候補が直接対決した討論会のことである。

81歳と現職の大統領で最高齢のバイデン氏はしわがれ声と言いよどみが目立ち、精彩を欠いた。政府債務に関する質問では、回答が要領を得ない場面もあった。

民主党内にくすぶる高齢への懸念をぬぐうどころか、深める結果となったのは間違いない。党候補として正式に指名を得る8月の党大会を前に、勇退を求める意見が再燃する兆しもある。

トランプ前大統領は質問をはぐらかし、虚偽を織り交ぜた主張を一方的にまくし立てた。選挙結果を受け入れるかを問われた場面が典型だ。「バイデン氏は私たちを第3次世界大戦に近づけている」などと話題をそらし、さらに2回聞かれてようやく「合法的で公平なら受け入れる」と答えた。こうした手法は有権者を誤った判断に導きかねず、問題がある。

4年前はトランプ氏がバイデン氏の発言を幾度も遮り、罵るなどして「史上最低の討論会」と米メディアに酷評された。今回は相手の発言中はマイクの音声を切る措置がとられたこともあり、大きな混乱はなく進行した。もっとも、双方が「史上最悪の大統領」と罵り合うなど、中傷合戦は変わらなかったのは残念だ。

論戦に不安を覚えたのは米国の有権者だけではない。国際情勢が不安定さを増すなかで、超大国のリーダーがどう振る舞うかは世界の大きな関心事である。

トランプ氏は「就任前にロシアとウクライナを停戦させる」と豪語したが、その道筋は定かではない。加盟国が適切な国防費を負担しない限り、北大西洋条約機構（NATO）を支持しないとの持論も改めて展開した。NATOの結束を弱め、ロシアを勢いづかせかねない発言は慎むべきだ。

バイデン氏はパレスチナ自治区ガザの衝突に関し、自身が提案した停戦案の重要性を訴えた。もっとも、それをどう実現させるか説得力のある説明は乏しい。私たちが聞きたいのは、世界の安定に資する力強い言葉と処方箋である。

各種の世論調査で投票先を決めていない有権者は2割いる。CNNの調査では、討論会でトランプ氏が勝利したとの回答は67%、バイデン氏は33%だった。その影響を注視する必要がある。","https://www.nikkei.com/article/DGXZQODK2840Y0Y4A620C2000000/"
"323","6/25/2024","Nikkei","弥縫のエネルギー補助は政治不信深める","弥縫（びほう）策としか言いようがない。岸田文雄首相が物価高対策として8〜10月に電気・ガス代への補助を再開すると表明した。5月末でいったん打ち切ったばかりだ。すでに2年半も続いているガソリンなど燃料代への補助も年内いっぱい続けるという。

エネルギー補助は価格が上がれば需要が減るという市場原理をゆがめ、脱炭素の取り組みに逆行する。唐突な復活は9月の自民党総裁選に向けた人気取りとみられても仕方がない。無節操なバラマキが、政治とカネの問題で深まった国民の不信をかえって助長しかねないと、首相は認識すべきだ。

電気・ガス代の補助は、ロシアのウクライナ侵略に伴う燃料価格高騰の激変緩和措置として2023年1月から始まった。当初は平均的な世帯で電気代を2割、ガス代は1割程度を抑制し、段階的に縮小しながら延長してきた。燃料価格が落ち着いてきたとして、5月使用分で終了した。

ところが岸田首相は21日の記者会見で「酷暑乗り切り緊急支援」を名目に突然再開を言い出した。燃料価格が再度急騰しているわけでもないのに、理解に苦しむ。

肝心の政策効果も疑問だ。酷暑対策としながら開始が8月にずれ込むのは、付け焼き刃の証左だ。

大手電力の足元の家庭向け料金は確かに大半が過去最高となっている。ただしこれは再生可能エネルギー普及のため国が電気代に上乗せする賦課金を引き上げた影響も大きい。日本は発電能力の7割を火力が担う。脱炭素に向けた国民負担を、化石燃料に頼りながら軽減するのでは、本末転倒だ。

補助再開に向けた具体策はこれからだ。物価高への支援が必要なら、一律補助でなく、夏場の光熱費負担がとりわけ重い低所得層に絞るべきである。首相は「原子力発電所の稼働の有無により、地域ごとの電気代に最大3割の差がある」とも指摘した。ならば補助は東日本など電気代の高い地域に限るやり方も一考だろう。

まして車を保有しない人にとって無関係なガソリン補助金は、公平性の観点からも、なおさら継続する合理性が見えにくい。

ウクライナ侵略で多くの国がエネルギー補助を実施したが、先進国でいまも続けるのは日本くらいだ。一連の支出はすでに10兆円規模に達する。財源は成長投資に振り向け、賃上げを後押しすることが、持続的な物価高対策である。","https://www.nikkei.com/article/DGXZQODK251M20V20C24A6000000/"
"324","6/24/2024","Nikkei","ジョージアは民主化堅持を","旧ソ連南部のジョージア（グルジア）で、外国から一定以上の資金提供を受ける団体やマスメディアの登録を義務付ける法律が施行された。「外国の代理人」法と呼ばれ、政府が市民社会を圧迫する懸念が出ている。民主化を決して後退させてはならない。

政府は新法の目的を、外部からの干渉を抑え、国の政治や経済、社会システムを強固にすることだと説明する。だが同様の法律はロシアで2012年に制定され、反政権派の活動を封じ、人権を抑圧する道具として利用されてきた。

ジョージアの法案も野党が「ロシア法」と反発し、大規模な抗議運動が続いた。にもかかわらず、大統領を含む反対勢力や欧米の批判を無視し、与党が議会での採決を強行したのは残念だ。

背景には今秋の議会選を前に、野党勢力の活動や異論を抑え込む与党の思惑も指摘されている。政治目的で言論の自由が妨げられることがないよう、政府は新法の運用に慎重を期してほしい。

ジョージアでは03年、激しい抗議運動で当時のシェワルナゼ大統領を辞任させる「バラ革命」が起きた。今年も議会選を前に再び社会の緊張が高まる懸念があるが、与野党とも過激な街頭活動に走らず、公正に選挙を実施すべきだ。

新法に関し、米国はジョージアに制裁を科す可能性に言及した。欧州諸国も厳しく非難した。23年末に欧州連合（EU）加盟候補国となったジョージアは、新法を乱用すれば悲願のEU入りが遠ざかることを認識する必要がある。

ジョージアはロシアやアジア、中東、欧州に挟まれた「文明の十字路」に位置し、その民主化は国際的にも重要だ。権威主義に傾けば、中国と関係を強化し、ロシアに再び近づく恐れがある。

日本も無関心ではいられない。カスピ海沿岸からジョージアを経由してトルコに至る石油パイプラインの事業には日本企業も参画する。日本政府も民主化路線と内政の安定を堅持するよう促してもらいたい。","https://www.nikkei.com/article/DGXZQODK0461O0U4A600C2000000/"
"325","6/20/2024","Nikkei","「同盟」誇示するロシアと北朝鮮の脅威に備え急げ","ロシアのプーチン大統領が19日に北朝鮮を訪れて金正恩総書記と会談し、包括的戦略パートナーシップ条約に署名した。両国関係を「同盟」に近い水準に引き上げる合意文書といえる。東アジアで高まるロ朝蜜月の脅威に、国際社会は結束して備えを急ぐべきだ。

プーチン氏の訪朝は24年ぶりのことで、両国の首脳会談は金正恩氏がロシア極東を訪れた2023年9月に続く開催だった。

ロ朝関係の法的基盤となる新条約は政治や経済、安全保障、文化など幅広い分野での協力拡大をうたう。会談後に金正恩氏が「同盟関係という高い水準に引き上げられた」と発言すると、プーチン氏も「真のブレークスルー（現状突破）の文書だ」と応じた。

国際法や国連決議を軽視する2人の自画自賛であり、強い懸念を覚えざるをえない。日米韓との対立で孤立する北朝鮮とウクライナ侵略で弾薬不足のロシアが東アジアで脅威を演出し、誇示した。

新条約にはロ朝のいずれかが武力侵攻を受けて戦争状態におかれた場合、「もう一方が遅滞なく軍事的およびその他のあらゆる援助をする」との内容を盛り込んだ。

有事の相互軍事支援は、失効済みの旧ソ連と北朝鮮との条約に規定があった。この条項の復活に警戒を強めなければならない。

プーチン氏は「軍事技術協力の発展を排除しない」とも述べた。北朝鮮に核・ミサイル開発の技術を供与する可能性を示唆しており、断じて容認できない。

ロシアと事実上の同盟関係になった北朝鮮が、挑発や脅しをエスカレートさせる恐れもある。日米韓は共同演習や情報共有を通じ、北朝鮮への抑止力を強化することが急務となろう。

北朝鮮の後ろ盾となってきた中国はロ朝の新条約に不快感を強めているとみられる。18日には韓国と次官級の「外交安保対話」を開き、朝鮮半島問題を協議した。

ロシアは北朝鮮からの弾薬の調達を増やし、ウクライナ侵略で優位を固めようとするだろう。北朝鮮との武器取引はいうまでもなく国連決議違反だ。国際社会は監視を強化し阻止する必要がある。

プーチン氏は新条約で、米主導の既存の国際秩序を壊す外交戦略に北朝鮮を組み込んだ。イランや中国などとユーラシアを横断する反米の枢軸を形成する。ウクライナだけでなく朝鮮半島もその最前線となる危機を想定すべきだ。","https://www.nikkei.com/article/DGXZQODK18C8Z0Y4A610C2000000/"
"326","6/18/2024","Nikkei","南ア新政権は民主政の力示せ","南アフリカの総選挙で、アパルトヘイト（人種隔離政策）撤廃後30年にわたり単独政権を担った与党が初めて過半数を下回った。白人を主な支持基盤とする野党などと連立政権の樹立で合意した。融和を急ぎ、失業や経済格差といった問題に対処するよう期待する。

5月の総選挙で与党・アフリカ民族会議（ANC）の得票率は前回の6割から4割に低下した。第2党の民主同盟（DA）などと組むことで過半数を確保し、ANCのラマポーザ大統領が続投する。

同氏は「挙国一致内閣」を掲げたが、大衆迎合主義（ポピュリズム）の第3党や、反資本主義を掲げた第4党とは組まなかった。DAは親ビジネス路線をとり、市場は安堵している。ANCには白人に支持者が多いDAとの連立に拒否感もあるが、協力は不可欠だ。

ANCはアパルトヘイトと闘った故マンデラ元大統領が率いた名門政党だ。しかし経済の停滞や治安の悪化、汚職のまん延などで支持を失った。実質経済成長率は1%に届かず、失業率は3割を超える。有権者の不満を重く受け止め、改革を急がねばならない。

今回は、投票の力で政権に新陳代謝を迫る仕組みが南アで健在であることを示した。ラマポーザ氏は開票結果を受け、自国の民主主義が「強く、健全だ」と述べた。

アフリカ大陸では指導者が強権統治や改憲で居座る例や、クーデターが相次ぐ。新政権は南アが抱える問題に真摯に取り組み、民主主義が課題解決に力を発揮することを実証してほしい。

南アはロシアや中国などとBRICSを構成し、グローバルサウスと呼ばれる新興・途上国の代表格だ。次の20カ国・地域（G20）議長国で、先進国と新興国の仲立ちを期待される存在になる。

ウクライナを侵略したロシアと合同軍事演習を実施するなど対ロ関係が良好だが、欧米と対立しているわけではない。日本にとって南アは企業進出先としてアフリカ最大であり、投資や貿易を通じ協力関係を深める必要がある。","https://www.nikkei.com/article/DGXZQODK185HZ0Y4A610C2000000/"
"327","6/17/2024","Nikkei","ウクライナ和平への第一歩に","ウクライナが唱える和平案を話し合う「世界平和サミット」の初会合が15、16の両日、スイスで開かれた。十分な成果があったとはいえないが、ロシア軍の占領地からの全面撤退と早期和平の実現に向けた第一歩としたい。

平和サミットには90カ国以上の代表が出席したものの、ロシアは招かれず中国などは参加しなかった。発表した共同声明は幅広い賛同を得るため、食料安全保障の強化など3つの柱に絞らざるをえなかった。直接のロシア非難が盛り込まれなかったのも残念だ。

それでも共同声明で、国際法の根幹である「ウクライナを含むすべての国の領土保全」の尊重を確認したことは評価できる。国際社会が今後、ロシア軍への撤退圧力を強めるための手がかりとなる。

共同声明には、すべての関係国が参加し、対話をする必要があることも明記した。次回以降の協議には必ずロシアを参加させ、実効性のある和平案の策定につなげなければならない。

ただ、今回の平和サミットでは和平実現に不可欠な国際社会の結束を示せたとはいいがたい。グローバルサウスと呼ばれる新興・途上国の代表格であるブラジルやインドをはじめ10カ国以上が共同声明への署名に応じなかった。

こうした国の多くは、中ロなど新興国がつくる多国間の協力組織BRICSの加盟国、または加盟希望国だ。BRICSは米欧主導の既存の国際秩序に修正を迫っており、平和サミットでも双方の間の溝が浮き彫りになった。

中国やブラジルなどは、戦況で優位に立つロシアに配慮した仲介案も提示している。力で国境を変更しようとするロシアの暴挙を容認することになりかねず、強い懸念を覚えざるをえない。

ロシア軍を全面撤退に追い込むには国際的に孤立させる必要があり、カギを握るグローバルサウスに対ロシアで結束を促すことが急務だ。日本政府は同じアジア太平洋の新興国の支持を固めるために主導的な役割を果たすべきだ。","https://www.nikkei.com/article/DGXZQODK143800U4A610C2000000/"
